tag,solver,nfe_budget,sampling_steps,actual_nfe,seed,AP,AP50,AP75,latency_ms_median,latency_ms_mean,wall_s
m5_heunfix2,edm_heun,1,1,1,0,15.358921479660143,32.43833004363867,13.05587513056067,44.35,46.6,37.1
m5_heunfix2,edm_heun,4,2,3,0,4.53527237415148,10.140833579204385,3.9597428276789937,94.24,95.84,76.2
