tag,solver,nfe_budget,sampling_steps,actual_nfe,seed,AP,AP50,AP75,latency_ms_median,latency_ms_mean,wall_s
m4_e1_v2,edm_heun,1,1,1,0,0.07861922946677935,0.3948311966938095,0.003799602252256266,80.18,83.44,64.8
m4_e1_v2,edm_heun,1,1,1,1,0.07861922946677935,0.3948311966938095,0.003799602252256266,77.95,79.33,61.2
m4_e1_v2,edm_heun,1,1,1,2,0.07861922946677935,0.3948311966938095,0.003799602252256266,78.98,80.55,62.2
m4_e1_v2,edm_heun,4,2,3,0,0.14596130540326036,0.22073062103078497,0.14430895986915956,130.67,132.61,101.3
m4_e1_v2,edm_heun,4,2,3,1,0.02037229904426997,0.08672616551828219,0.0030596209543013865,140.67,143.36,109.4
m4_e1_v2,edm_heun,4,2,3,2,0.01906340619712455,0.08288043696432,0.003518974671793803,140.69,144.58,110.4
m4_e1_v2,dpm_v3,1,1,1,0,0.8914121167283967,1.7660680699325915,0.8396842313636198,55.04,56.19,44.0
m4_e1_v2,dpm_v3,1,1,1,1,0.8504375032500544,1.7574120151971462,0.7238438549235641,55.19,56.85,44.6
m4_e1_v2,dpm_v3,1,1,1,2,0.9276453735154186,1.7948306432930488,0.8805517554721946,55.49,56.48,44.6
m4_e1_v2,dpm_v3,2,2,2,0,0.2931158416023799,1.3653628759279695,0.0453901608973343,88.35,90.12,70.1
m4_e1_v2,dpm_v3,2,2,2,1,0.34221674361950954,1.3765395808799217,0.047592803951807316,88.51,90.03,70.0
m4_e1_v2,dpm_v3,2,2,2,2,0.4240062787404794,1.5511923586108087,0.14942493990652617,86.02,87.1,67.7
m4_e1_v2,dpm_v3,4,4,4,0,0.06649983692697425,0.3296359707766367,0.004872741102660296,154.71,158.86,122.5
m4_e1_v2,dpm_v3,4,4,4,1,0.07875334269458759,0.41728065478515847,0.005255732161236216,153.8,157.85,121.4
m4_e1_v2,dpm_v3,4,4,4,2,0.0959817026082019,0.495059843446506,0.0031915027623470498,185.08,221.68,169.5
