tag,solver,nfe_budget,sampling_steps,actual_nfe,seed,AP,AP50,AP75,latency_ms_median,latency_ms_mean,wall_s
m5_heunfix,edm_heun,1,1,1,0,0.07861922946677935,0.3948311966938095,0.003799602252256266,43.7,45.52,36.2
m5_heunfix,dpm_v3,1,1,1,0,15.358921479660143,32.43833004363867,13.05587513056067,46.24,47.36,37.4
m5_heunfix,dpm_v3,2,2,2,0,12.175360107695296,28.047904800992356,7.980347406693269,74.48,75.86,59.1
